Order_ID,min_cost,plant,port_price,port
1447257425,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447260633,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447296448,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447363577,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447320237,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202431,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447211553,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447219352,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447320235,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447158020,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447260609,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447158014,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447191275,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447170786,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447138897,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447240999,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447320234,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447351442,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447381680,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447178728,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447398417,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447191280,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447308639,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447155061,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447155063,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447260619,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447398415,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447191291,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202234,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447260620,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447143192,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447241008,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447155059,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447232834,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447178730,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447308638,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447143211,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447254054,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447170787,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447219267,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447296452,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447232836,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447138895,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447178731,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447138905,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447211523,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447364332,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447260626,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447398418,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447308588,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202440,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447351443,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447158021,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447316598,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447155064,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447329979,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447191278,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447373139,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447363982,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447211524,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202439,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447241230,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447143197,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447158022,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447170790,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447254059,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447316597,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447381636,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447178729,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202433,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447138903,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447296449,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447296451,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447358736,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202425,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447143196,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447202193,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447211522,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447158025,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447352432,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447155058,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447170794,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447191283,4.756374175, 'PLANT16',2.836566667, 'PORT09'
1447262012,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447308835,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261867,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201701,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447356153,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447338332,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447308150,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447335437,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447262050,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261869,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447404340,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447323414,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447384151,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447221634,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447340633,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447184596,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447278500,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447386297,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447182392,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447309255,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447396767,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447352019,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447352021,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447379197,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447359555,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447178244,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447317148,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447359554,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447352022,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447352018,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447352020,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447205762,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447205763,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447370682,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447372963,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447182403,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447234949,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447178062,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447388729,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447392217,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447193187,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447353695,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447352524,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447182398,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447278497,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447255584,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447332136,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447366887,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447234950,2.405784517, 'PLANT09',1.94071342, 'PORT04'
1447213261,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201702,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201700,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447182394,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447178243,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447182393,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447362579,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447410884,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373506,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447393109,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447205898,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261157,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447283772,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447216710,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447302786,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447283727,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373433,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447389131,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447208346,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447266883,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373503,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447401850,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373491,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373510,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447305018,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373481,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447305017,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373453,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447186295,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201982,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447219347,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447186299,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447186296,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201983,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201985,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447219348,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447302857,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373488,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447399142,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373487,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447399141,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373486,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373464,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447219344,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373480,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373479,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447305011,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447402615,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447402565,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447402566,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312218,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447309077,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447403222,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447403221,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373476,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447179686,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373461,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373421,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447306774,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447309551,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390885,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447375215,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447301467,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229098,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447392971,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373492,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390899,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390908,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447367647,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447375240,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312217,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312216,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447188612,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447401851,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447309076,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373505,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390890,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390889,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447309594,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447410883,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390891,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447410885,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241521,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241523,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241522,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447194398,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312472,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312471,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312470,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373502,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447305239,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447194399,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261164,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447219338,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447373478,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447373501,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447309595,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447211156,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447394302,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447403135,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447403223,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373499,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447266970,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373521,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304795,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304801,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447312469,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373519,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229000,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229004,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304800,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373520,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261172,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229003,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304794,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373517,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373518,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304797,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229002,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373516,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229005,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304796,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447194397,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229001,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373462,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447194394,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447194396,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447194395,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304798,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447304799,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373477,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447305016,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373463,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390898,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447373500,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447389209,2.368277474, 'PLANT10',1.874695575, 'PORT02'
1447219336,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261163,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447219335,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241517,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241518,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447398965,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373493,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373512,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447281463,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447187564,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261159,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447227122,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447212629,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447227124,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390892,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447393110,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447323825,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373483,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373509,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373469,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447227123,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261158,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447227125,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447179661,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447313161,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373425,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373449,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373459,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373457,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447240822,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373458,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373460,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447305226,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373522,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373523,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447308930,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261160,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241509,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241511,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373514,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261161,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241507,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447241513,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447261162,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447214659,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447219887,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447187237,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447281391,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447281390,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373494,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373466,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447191649,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447390897,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373504,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447410717,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447229203,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447207594,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373495,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447391442,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373489,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373511,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373490,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447373513,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447211434,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447362503,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447273023,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447327828,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447350150,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447209354,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447273038,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447156286,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447207801,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447353640,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447172090,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447203522,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447353624,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447384077,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447331098,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447172061,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447289953,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447310383,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447152287,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447207802,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447269304,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447269278,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447172088,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447269269,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201494,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447272973,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447286377,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447384052,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201524,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447384055,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447310390,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447221387,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447207820,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447201517,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447353629,2.458215312, 'PLANT03',1.94071342, 'PORT04'
1447269353,2.458215312, 'PLANT03',1.94071342, 'PORT04'
